customer_id,transaction_id,ship_to_address,ship_to_address_1,ship_to_city,ship_to_country,ship_to_customer_number,ship_to_email,ship_to_name,ship_to_phone,ship_to_state,ship_to_zip,first_time_customer,order_dollar_amount,num_items,age,web_order,total_transactions_to_date,hour_of_day
68852,58853,?,49310 East Morocco Way,Virginia Beach,USA,906085,Kirestin@torquent.us,Barry *Marquez,020-047-9476,OK,37606,N,135.8,5,39.3,Y,33,12
68853,58854,?,66227 West Agat St.,Meadville,USA,941028,Desiree@sodales.org,Debra *Buckley,295-533-6417,OR,69659,N,127.6,1,54.1,Y,24,1
68854,58855,?,36567 West Benin St.,Carrollton,USA,90063,Zachary@inceptos.net,Roth *Buck,543-952-1367,NV,98376,Y,787.9,10,23.9,Y,71,19
68855,58856,?,99116 South Suriname Ct.,New Orleans,USA,946764,Chester@dolor.us,Amena *Velez,401-825-9319,MS,14247,Y,818.6,2,104.4,N,41,8
68856,58857,?,35621 North Muskogee Ave.,Pulaski,USA,163353,Janna@sagittis.edu,Colorado *Pickett,151-693-7223,OR,50868,Y,401.4,14,49.2,N,47,6
68857,58858,?,62896 West Kuwait Ln.,Springdale,USA,991654,Ashton@tristique.us,Alvin *Prince,020-681-5677,AK,84366,Y,330.9,4,86.2,N,98,17
68858,58859,?,11005 West Burundi Ave.,Wichita Falls,USA,90087,Bell@ante.gov,Shoshana *Silva,876-231-6673,ND,58129,N,10.5,16,27.7,Y,48,4
68859,58860,?,99166 South Brunei Darussalam St.,Ocean City,USA,845208,Jarrod@montes.us,Reece *Navarro,001-670-2825,TN,98837,N,173.5,13,82,N,13,7
68860,58861,?,98497 South Cortland Way,Worland,USA,517719,Idona@pellentesque.gov,Rhonda *Moore,662-785-8095,MS,91083,Y,444,7,58.5,N,29,23
68861,58862,?,33231 North Andorra Way,New Orleans,USA,959662,Kasimir@Mauris.gov,Ima *Vinson,329-290-6826,DE,54130,N,100,11,84.3,N,38,20
68862,58863,?,69292 West Gold Beach Ct.,Moline,USA,775365,Beck@aliquam.edu,Cheyenne *Sosa,478-716-7400,MS,50123,Y,652.1,13,74.5,N,35,14
68863,58864,?,44074 North Caguas Blvd.,Yigo,USA,886527,Claudia@ipsum.gov,Unity *Nolan,404-475-0765,WA,70086,Y,101.7,2,24.7,Y,29,1
68864,58865,?,83004 South Hartland Ln.,Corvallis,USA,823819,Hanae@Mauris.edu,Clio *Briggs,125-608-4292,NH,28799,N,991,1,16.2,N,75,10
68865,58866,?,68073  Antarctica St.,San Jose,USA,949946,Melvin@Aliquam.gov,Logan *Haynes,141-686-9297,VA,55744,N,608.8,16,54.6,Y,99,2
68866,58867,?,19423 North Bridgeport Ave.,Hartford,USA,289515,Idola@dictum.org,Shafira *York,942-389-9375,WV,37543,Y,965.1,2,81.5,N,15,19
68867,58868,?,6309  Central African Republic Ave.,Boulder Junction,USA,795960,Jocelyn@in.edu,Kerry *Landry,308-126-7788,CT,88545,Y,397.8,7,28.2,Y,4,12
68868,58869,?,4471 North Nicaragua Way,La Crosse,USA,774337,Riley@netus.edu,Justina *Kidd,189-881-0766,NM,9296,Y,925,18,104,Y,18,11
68869,58870,?,27720  Saudi Arabia Ave.,Guánica,USA,452597,Zachary@eu.us,Dexter *Fields,498-644-9664,NH,95444,Y,705.9,8,36.8,N,7,17
68870,58871,?,91197 East Pakistan Ct.,Richmond,USA,608592,Germane@pretium.com,Fritz *Schultz,387-874-2713,NM,2809,N,223.5,8,107.3,N,1,3
68871,58872,?,19290  Charlottesville Ct.,Chicago Heights,USA,702825,Zelda@Nulla.org,Jasper *Shepard,697-385-5045,NC,48515,N,52.9,2,46.2,Y,84,14
68872,58873,?,64005 West American Samoa Ave.,Chicopee,USA,90180,Orli@feugiat.net,Hiram *Stout,539-804-8502,ME,73221,N,328.1,6,85.9,N,46,8
68873,58874,?,86254 North Liberia Ct.,Lubbock,USA,495569,Camilla@Class.com,Jonas *Copeland,849-934-4767,MT,56445,N,270.1,14,84.6,N,5,22
68874,58875,?,89918 North American Samoa Blvd.,Farrell,USA,600349,Ariel@consequat.gov,Maxwell *Fletcher,346-671-3286,AL,22785,N,391,18,64.5,N,21,7
68875,58876,?,69129 West Cocos (Keeling) Islands Ln.,Huntington Park,USA,588239,Heidi@suscipit.gov,Christine *Davenport,021-561-7801,OR,70507,Y,235.6,8,33.9,N,56,13
68876,58877,?,32046 North Suriname Way,Orangeburg,USA,922906,Yvonne@eu.gov,Brian *Rich,371-054-4014,TN,25699,N,775.6,5,82.6,N,54,22
68877,58878,?,38115 North Gibraltar Ave.,Tempe,USA,514550,Amy@odio.us,Igor *Frank,368-459-8731,WA,88736,N,817.5,16,71.7,Y,34,17
68878,58879,?,59408 North Central African Republic St.,Cedar Falls,USA,230858,Doris@vehicula.us,Kitra *Larson,128-761-0258,AK,78430,Y,40.4,19,57,N,24,6
68879,58880,?,18033 East Olean Ln.,Myrtle Beach,USA,967182,Paula@ipsum.us,Cade *Wolfe,080-814-9072,MD,5212,Y,523.6,11,16.3,Y,87,2
68880,58881,?,80233 North Indonesia Way,Asheville,USA,410804,Gavin@Vivamus.com,Wendy *Bowen,261-560-5556,ME,4017,N,880.1,3,71.3,N,5,11
68881,58882,?,75192 South Gatlinburg Ct.,Las Vegas,USA,393473,Baker@eleifend.net,Indigo *Palmer,144-688-5910,NV,89109,N,357.9,1,23,Y,29,19
68882,58883,?,51716  Pakistan Way,Brunswick,USA,536838,Samuel@Sed.net,Elton *Barnett,246-269-2151,OH,86097,N,522.7,6,41.8,Y,15,16
68883,58884,?,30328 West Henderson Ct.,Hudson,USA,377441,Kareem@ante.us,Samson *Hull,819-094-9983,MS,76106,Y,385.1,20,82.1,Y,91,4
68884,58885,?,97448  Antarctica Ct.,Tamuning,USA,959168,Merritt@turpis.com,Lane *Coffey,282-129-1164,DC,83336,N,85.4,9,10.8,N,33,9
68885,58886,?,78086  Latvia Ave.,Cairo,USA,437710,Conan@libero.gov,Jin *Hogan,444-526-3424,UT,55210,Y,500.8,18,70.2,Y,52,18
68886,58887,?,14793 East Cyprus Way,Brockton,USA,452837,Rudyard@sapien.net,Davis *Hinton,640-620-5678,WI,45373,N,385.6,8,16.5,N,10,9
68887,58888,?,97318 South Aruba Ct.,Stafford,USA,90239,Deacon@elit.net,Merrill *Stephenson,629-963-5423,TN,30418,N,910.2,16,101.6,Y,12,17
68888,58889,?,57371 North French Polynesia Ln.,Villa Park,USA,307008,Avye@aliquam.gov,Philip *Ellis,296-123-9798,WV,39424,N,710.5,15,90.5,Y,56,14
68889,58890,?,81204 East American Samoa Blvd.,Cary,USA,701735,Stephen@pretium.gov,Courtney *Stanley,597-048-7395,MD,34970,Y,812.4,14,33.2,Y,37,13
68890,58891,?,23623 East Burundi Blvd.,West Memphis,USA,588022,Quyn@Etiam.us,Guinevere *Conway,956-227-3270,ND,66856,N,42.7,5,31.4,N,19,4
68891,58892,?,75192 West Pierre Blvd.,Fairmont,USA,160207,Ferris@Curae.us,Kibo *Vazquez,166-595-8500,LA,65441,Y,792.6,3,70.4,Y,43,15
68892,58893,?,58638  Oklahoma City Ave.,Detroit,USA,105251,Hyatt@sit.net,Dustin *Buckner,536-346-2148,WV,48229,Y,243.5,9,106,N,28,17
68893,58894,?,43911 East Atwater Ln.,Pine Bluff,USA,869987,Clare@lobortis.net,Arsenio *Barber,249-709-2156,WY,60846,Y,421.5,17,25.7,Y,68,7
68894,58895,?,18607  Belize Ave.,Henderson,USA,358240,Guinevere@inceptos.net,Maggie *Walter,749-292-0926,NV,18696,N,692.5,9,26.8,N,53,17
68895,58896,?,66887 East Chad Ct.,Chicago,USA,624407,Aladdin@Cras.edu,Jada *Walton,997-502-9331,MT,62382,Y,560.7,1,78.1,N,63,8
68896,58897,?,44720 West Mayotte Way,Stafford,USA,716966,Nita@pretium.us,Hanna *Hensley,817-298-2621,RI,76602,N,885.3,2,57.7,Y,4,21
68897,58898,?,41644 North Manitowoc Ave.,Delta Junction,USA,90277,Elliott@sodales.com,Melissa *Hartman,180-059-6309,WY,51157,Y,876.5,5,86.1,Y,83,2
68898,58899,?,94565 South Jordan Ct.,Monrovia,USA,539108,Leigh@massa.com,Raya *Tucker,349-211-6061,MS,50439,Y,487,5,95.1,N,59,1
68899,58900,?,42008 East East Rutherford Ave.,Idabel,USA,775398,Florence@Vestibulum.gov,Nita *Reyes,652-403-2976,IN,36965,N,59.3,10,101.3,N,99,8
68900,58901,?,36554 North Japan Blvd.,Fairbanks,USA,466008,Ezra@non.us,Darrel *Benson,065-221-1337,CO,63996,N,344,7,76.8,N,35,15
68901,58902,?,78292  Bandera Ct.,La Habra Heights,USA,268969,Violet@odio.net,Bernard *Grant,808-408-3282,MI,93931,Y,251.5,1,34.1,Y,99,9
68902,58903,?,99500 East Antigua and Barbuda Ct.,Loudon,USA,708454,Hannah@pede.com,Raven *Donaldson,310-571-6690,WI,66245,Y,951.3,4,68,N,76,22
68903,58904,?,43567 East Hollister Blvd.,Gardner,USA,898042,Cameron@Nunc.org,Barbara *Fletcher,576-336-1833,IN,12775,N,180.9,15,22.3,N,18,20
68904,58905,?,48783 South China Blvd.,Provo,USA,129420,Jessamine@cubilia.us,Olivia *Tillman,046-395-0504,NJ,4859,Y,878.5,1,73.8,N,92,21
68905,58906,?,13432 West French Guiana Ave.,Dalton,USA,849039,Brandon@Curabitur.edu,Mara *Ortiz,516-715-3089,KS,99052,N,502.7,9,50.7,N,60,8
68906,58907,?,94736 West Chad Ln.,Springfield,USA,985900,Cameron@lacus.gov,Axel *Kline,035-410-8374,ND,17327,N,651.8,15,28.8,N,16,15
68907,58908,?,1142 North Oman Way,York,USA,177223,Buckminster@dictum.net,Hilary *Shaffer,189-164-7417,NE,42156,Y,847.1,15,72.7,Y,38,2
68908,58909,?,74553 West Austria St.,Joplin,USA,90344,Quynn@Nulla.net,MacKenzie *Dennis,627-570-6718,TN,15966,N,592.8,11,14,Y,8,13
68909,58910,?,88577 West New Zealand Ct.,Michigan City,USA,839254,Kadeem@ante.net,Chava *Holmes,239-589-6903,RI,56042,N,75.1,1,84.8,N,17,13
68910,58911,?,21647 East Nigeria Way,Biloxi,USA,90348,Quemby@pellentesque.org,Gloria *Mcconnell,123-050-1885,NH,50994,N,115.6,10,49.7,N,75,2
68911,58912,?,18176 East Singapore Ct.,Lawrence,USA,90349,Medge@Lorem.org,Rowan *Coleman,925-836-5335,TN,79637,Y,240.4,6,101.7,N,68,14
68912,58913,?,94127  Cape Verde Ct.,Plymouth,USA,90353,Igor@neque.com,Martin *Barrett,183-209-0511,NM,49431,N,979.5,12,16.8,N,47,3
68913,58914,?,244 North China Ct.,Moreno Valley,USA,888554,Ursa@in.net,Preston *Delgado,151-441-4294,IA,93863,Y,758.9,2,84.2,Y,28,2
68914,58915,?,44327 South Trinidad and Tobago Ct.,Mentor,USA,956124,Camden@eleifend.org,Winifred *Barton,861-963-2466,IL,6871,N,999.4,1,53.7,Y,61,2
68915,58916,?,"70173 South Tanzania, United Republic of Ct.",Montgomery,USA,253720,Yael@porttitor.edu,Dennis *Webster,902-238-0991,CA,64951,Y,285.1,11,69.2,Y,73,18
68916,58917,?,49388 West Haiti Blvd.,Berkeley,USA,916522,Justin@nostra.gov,McKenzie *Joseph,595-437-7965,UT,27701,Y,713.8,15,80.7,Y,2,13
68917,58918,?,11563 North Italy Blvd.,Sharon,USA,90376,Burton@per.org,Anthony *Harvey,109-245-8752,MT,93169,Y,795.5,4,51.1,Y,86,15
68918,58919,?,11615 North Guinea Blvd.,San Dimas,USA,526547,Reece@felis.net,Catherine *Travis,088-897-7184,OR,64284,N,508.4,16,101.9,N,55,17
68919,58920,?,98651 West Azerbaijan Ct.,Bayamon,USA,830721,Drew@id.com,Logan *Carson,519-384-0236,WI,47345,Y,379.1,16,65.1,Y,59,16
68920,58921,?,49403  Morocco Way,Montgomery,USA,90399,Arsenio@Nulla.us,Adena *Griffin,186-214-5760,LA,99013,Y,698,17,32.8,Y,14,9
68921,58922,?,46332 North Falkland Islands (Malvinas) St.,Iowa City,USA,90406,James@in.edu,Stone *Watkins,048-465-0621,MD,89693,Y,234.7,8,23.4,Y,67,23
68922,58923,?,44299 South Meridian Ave.,Dallas,USA,481363,Chester@sed.gov,Vernon *Mcfadden,607-529-6029,PA,81546,Y,65.1,14,106.1,Y,94,9
68923,58924,?,72140  Switzerland Ave.,Orangeburg,USA,231649,Lamar@dis.gov,Rogan *Spears,112-757-9919,AK,668,N,375.4,18,52,Y,90,6
68924,58925,?,96175 West Indonesia Way,Moraga,USA,386500,Rylee@Morbi.com,Gretchen *Snyder,178-147-0224,MT,53716,N,354.9,5,103.5,N,15,5
68925,58926,?,24963 West Burundi Blvd.,Monroe,USA,512485,Alika@blandit.us,Salvador *Olsen,181-838-3267,IN,17379,Y,540.5,4,80.6,Y,7,18
68926,58927,?,92491 North Australia Ln.,Franklin,USA,275885,Gage@pede.us,Cailin *Mcintosh,724-623-6477,MO,74031,N,228.4,19,65.4,Y,76,14
68927,58928,?,75072 North United States Minor Outlying Islands Way,Pomona,USA,184697,Macon@faucibus.com,Vladimir *Shelton,638-640-9458,AK,8251,N,813.4,16,33.9,Y,28,14
68928,58929,?,"9097 West Iran, Islamic Republic of Way",Daly City,USA,329081,Kirestin@natoque.us,Katelyn *Bates,885-755-0198,WY,21977,Y,171.7,11,26.4,Y,2,7
68929,58930,?,37088  Bosnia and Herzegovina Ave.,Pittston,USA,90457,Rhea@penatibus.us,Castor *Head,676-723-1299,IA,31106,N,447.9,19,74.8,Y,7,9
68930,58931,?,49277 South Saudi Arabia Blvd.,Durango,USA,116183,Ebony@accumsan.us,Winifred *Hall,437-535-8667,FL,94549,N,862.5,9,28.9,Y,92,7
68931,58932,?,93172 East Swaziland Way,Yazoo City,USA,622405,Channing@ante.edu,Rashad *Sanders,449-167-7725,SC,76074,Y,400.3,20,49.8,N,92,12
68932,58933,?,"96043 North Palestinian Territory, Occupied Blvd.",Vernon,USA,511240,Tarik@mi.edu,Moses *Branch,737-584-0196,MI,28306,N,494.3,2,62.7,N,28,13
68933,58934,?,24256  Chad Way,Kent,USA,223958,Maggy@dis.net,Tobias *Stout,265-258-0011,MA,49139,Y,69.2,14,86.4,Y,54,7
68934,58935,?,43621 West Estonia Blvd.,Palmdale,USA,726745,Candice@malesuada.net,Jerry *Elliott,234-287-9700,KS,37318,Y,556.1,8,82.5,Y,88,13
68935,58936,?,32257 North Clairton Way,Annapolis,USA,739912,Jason@aptent.gov,Rudyard *Velez,288-034-2209,WA,28671,Y,742.5,11,92,Y,52,8
68936,58937,?,50328  Bermuda Ln.,Mayagüez,USA,513379,Kenyon@quam.us,Fay *Beach,202-460-5067,ID,96784,N,571.1,14,51.2,N,24,12
68937,58938,?,30916 East Moldova Blvd.,Manhattan,USA,523338,Tamara@pharetra.com,Felix *Riggs,281-128-5040,AK,22684,N,250.5,1,105.4,N,77,8
68938,58939,?,23020  Cape Verde Blvd.,Wisconsin Dells,USA,840010,McKenzie@et.org,Dalton *Dunn,580-686-4735,WI,424,N,290.8,15,61.5,N,41,3
68939,58940,?,1378 North Togo Blvd.,Trenton,USA,804202,Arsenio@quam.us,Sophia *Joyner,141-832-6957,NE,62069,N,327.4,17,49.6,Y,37,4
68940,58941,?,34366 North Normal Way,East St. Louis,USA,441352,Gareth@senectus.us,Tucker *Stokes,927-244-1731,LA,54042,Y,846.9,6,83,N,43,23
68941,58942,?,28153 West Cameroon Ave.,South El Monte,USA,90494,Axel@scelerisque.us,Quintessa *Beach,807-940-3490,IA,14637,Y,178.2,4,37.1,N,18,14
68942,58943,?,67072 West Anguilla Blvd.,Cincinnati,USA,486280,Amethyst@dignissim.edu,Yoshi *Hebert,877-157-7031,OK,17369,Y,360.4,8,87.6,Y,75,14
68943,58944,?,3426 East Kuwait Blvd.,Aberdeen,USA,759584,Brooke@accumsan.gov,Flavia *Dorsey,650-904-8977,NJ,14434,Y,754.4,3,76.9,Y,80,2
68944,58945,?,2167  Ethiopia Ln.,Stanton,USA,540304,Dahlia@facilisis.org,Nora *Sears,789-120-4620,HI,96929,N,507,5,100.8,Y,33,9
68945,58946,?,93566  Australia Blvd.,Bentonville,USA,163531,Dominic@Integer.edu,Alana *Martin,339-639-3550,AK,80778,N,235.1,13,33.3,N,38,8
68946,58947,?,37692 West Brazil Ave.,Casper,USA,315068,Harding@fermentum.edu,Meghan *Castillo,985-579-5009,MO,5684,Y,540.1,7,31,Y,83,16
68947,58948,?,73019 North Costa Rica St.,Plainfield,USA,641233,Brenda@lacinia.com,Cheryl *Alvarado,168-180-2719,OH,19371,N,216.6,19,87,N,77,19
68948,58949,?,83321 East Micronesia St.,Easton,USA,957333,Ciaran@bibendum.edu,Yoshi *Mcdowell,340-810-0988,ID,2267,Y,270.7,14,24.3,N,28,1
68949,58950,?,81990 South Liberia Way,Hope,USA,407971,Quamar@lobortis.com,Brennan *Guerrero,781-778-5611,PA,3322,Y,107.6,12,47.9,Y,43,2
68950,58951,?,2366 North Eritrea Blvd.,West Haven,USA,896137,Wayne@Suspendisse.com,Wang *Garrett,451-622-6953,WI,8393,N,504.6,5,97.8,N,94,16
68951,58952,?,5549  Hope Ct.,Gaithersburg,USA,313620,Dale@ultrices.gov,Shaine *Coleman,420-480-1594,AK,25778,N,232.4,18,70.1,Y,79,9
68952,58953,?,9664 South Thailand Ave.,Escondido,USA,800450,Uriel@amet.net,Lucius *Chang,543-661-8955,CT,38438,N,435.9,17,99.1,Y,70,0
68953,58954,?,86437 South Bhutan Ct.,Bradford,USA,342639,Carter@ac.com,Carson *Stein,146-185-0176,MD,4818,N,141.1,19,18.3,Y,32,8
68954,58955,?,80552 West Darlington Blvd.,Newton,USA,476914,Erich@amet.edu,Sebastian *Nguyen,767-642-0332,PA,62966,Y,498.2,1,42.3,Y,52,7
68955,58956,?,24059 East Chile Way,Abilene,USA,90554,Evan@at.gov,Kathleen *Holman,090-213-7999,IA,88623,Y,626.4,16,37,N,4,12
68956,58957,?,39004  Australia Blvd.,Savannah,USA,90555,Kadeem@ultricies.us,Owen *Robertson,004-207-1019,ID,83102,Y,172.5,10,72.1,Y,54,14
68957,58958,?,61656 South Brazil Ave.,Montgomery,USA,761361,Nathan@leo.com,Theodore *Lindsay,348-994-5906,MA,15648,N,947.4,12,71,N,75,1
68958,58959,?,7235 East Niagara Falls Ln.,Huntington,USA,857845,Adara@accumsan.edu,Shea *Mcintosh,859-315-8515,MI,31300,N,252.6,3,103.8,Y,20,15
68959,58960,?,4083 North Colombia Ave.,Las Vegas,USA,107960,Oren@ipsum.gov,Kennedy *Bullock,639-621-7830,NV,89109,N,761.3,20,87.8,Y,74,18
68960,58961,?,99591  Turkey Ln.,Watertown,USA,545162,Chava@urna.edu,Adrian *Acevedo,297-932-8493,WY,4156,Y,66.7,6,90.8,N,97,1
68961,58962,?,34739 West Norwich Way,New Kensington,USA,176622,Jason@purus.gov,Jacob *Hurley,781-137-8498,DC,68618,Y,260.8,17,52.7,Y,16,17
68962,58963,?,51131 West Comoros Ct.,Stockton,USA,625950,Shoshana@posuere.edu,Dorian *Rollins,837-932-1747,GA,72291,N,156.8,8,69.1,Y,18,13
68963,58964,?,46549 South Bhutan Way,South Pasadena,USA,927849,Jonah@aptent.gov,Blythe *Clements,551-369-2790,MA,83218,Y,19.4,15,104.9,Y,84,2
68964,58965,?,32577 South Nigeria Ln.,Oshkosh,USA,167086,Alec@Etiam.edu,Ashton *Meyers,909-190-5095,KS,70345,N,914.7,1,28.3,N,36,10
68965,58966,?,63050  Sierra Leone Ln.,Saint Louis,USA,480168,Brielle@sociis.gov,Isaiah *Baldwin,232-871-4203,KS,41462,N,44.1,17,86.2,N,95,13
68966,58967,?,53843 South Guadeloupe St.,Commerce,USA,183430,Helen@odio.net,Whitney *Garcia,548-042-1767,TN,1388,Y,675.4,16,60,Y,78,2
68967,58968,?,5999 North Afghanistan Ln.,Sturgis,USA,90607,Maile@Duis.net,Xyla *England,807-415-0580,PA,99203,N,533.7,6,71.7,N,86,20
68968,58969,?,51413 West Alhambra Way,Kankakee,USA,90609,Jana@nulla.com,Jillian *Horne,700-843-4368,UT,16505,Y,766.8,9,32.7,Y,44,18
68969,58970,?,35528 South Kenya Ave.,Fairfield,USA,839429,Shad@amet.net,Imani *Slater,522-999-5515,MI,70534,N,845.8,17,51.6,N,3,0
68970,58971,?,"7786 West Iran, Islamic Republic of Ln.",Woburn,USA,90613,Giselle@Vivamus.us,Isabella *Sampson,518-622-9982,NC,76637,N,17.7,3,44.6,Y,27,8
68971,58972,?,72390 North Austria Way,Cedar Falls,USA,686092,Rama@quam.gov,Allen *Gallegos,809-280-9234,CO,14847,Y,169.6,10,16.2,N,5,17
68972,58973,?,28912 South Zimbabwe Way,Carbondale,USA,90622,Thaddeus@hymenaeos.org,Keiko *Franks,212-914-8867,ME,23423,Y,221.2,12,101.9,Y,78,9
68973,58974,?,55244  Samoa Blvd.,Saint Cloud,USA,90629,Judah@Nunc.us,Harlan *Nolan,111-148-9377,NJ,75035,N,406.2,3,91.8,N,60,10
68974,58975,?,74370  Colombia Ct.,Stanton,USA,981926,Matthew@libero.org,Lee *Michael,646-864-8757,GA,51701,N,56.9,2,75.5,Y,92,9
68975,58976,?,78312 West Antigua and Barbuda Way,Cortland,USA,652174,Sheila@magna.com,Kasper *Guthrie,602-152-2961,SD,28677,N,756.1,16,79.2,Y,75,5
68976,58977,?,39937 South Liberia Blvd.,Salisbury,USA,881614,Ivan@volutpat.net,Kameko *Serrano,440-073-7774,NJ,97008,Y,968.3,12,83.5,Y,46,18
68977,58978,?,58203 East Holy See (Vatican City State) St.,La Crosse,USA,751072,Salvador@dictum.org,Tashya *Gill,524-281-3456,AK,31933,Y,513.6,12,43.8,N,9,23
68978,58979,?,93510  Auburn Ln.,Columbus,USA,242753,Sybil@arcu.org,Macon *Garza,930-428-3548,MO,38838,Y,498.8,4,51.5,N,39,15
68979,58980,?,92492 East Montserrat Blvd.,Gaithersburg,USA,335769,Hashim@senectus.com,Zeus *Bates,365-081-5363,OR,17524,Y,567.7,19,107.9,Y,9,1
68980,58981,?,56848 North Mobile Ln.,Natchez,USA,90671,Lucas@Fusce.net,Philip *Vance,898-202-7093,VA,34971,N,584,10,99.3,N,6,4
68981,58982,?,68147  Easton Way,Richmond,USA,340074,Phelan@dolor.edu,Madonna *Pacheco,783-158-1492,DC,29764,Y,111,7,94.6,N,49,1
68982,58983,?,71345 West Latvia Ave.,Barre,USA,389131,Jena@ultricies.org,Edan *Cortez,733-163-0839,IN,11600,N,300.8,14,104.9,Y,23,10
68983,58984,?,3960  Greenland Ln.,East Lansing,USA,660263,Chase@tempor.org,Tiger *Gould,996-164-0164,RI,5461,Y,55.2,12,74.3,Y,81,6
68984,58985,?,"13706 East Palestinian Territory, Occupied Ln.",Webster Groves,USA,218330,Dalton@sociosqu.edu,Zorita *Cooley,289-298-3559,MT,74936,N,574.2,7,95.1,N,83,1
68985,58986,?,31659  Hudson Way,Iowa City,USA,90690,Maya@tempus.com,Velma *Booker,062-282-9221,SD,14009,Y,652.9,12,62.3,Y,84,10
68986,58987,?,28437 South Carson St.,Grambling,USA,180733,Buckminster@Maecenas.net,Rinah *Le,856-940-8270,KY,11884,Y,340.8,1,13.5,N,74,13
68987,58988,?,36341 West Atlantic City Ln.,Dana Point,USA,591334,Kai@varius.net,Madeline *Moreno,702-780-1597,MO,58812,N,827.8,12,18.8,Y,41,23
68988,58989,?,23783 West Baton Rouge Ct.,Duquesne,USA,179752,Seth@Morbi.us,Jessica *Walters,710-042-1145,NE,23482,Y,668.8,10,15.2,N,16,6
68989,58990,?,20802 West Bermuda Blvd.,Wisconsin Dells,USA,90699,Claire@eu.net,Arden *Moreno,952-851-0771,ND,70170,N,710.9,19,101.5,Y,99,8
68990,58991,?,60273 North New Kensington Ct.,Hartford,USA,578315,Giacomo@posuere.gov,Alexis *Mooney,568-829-8405,MO,66014,N,336.3,17,38.2,N,6,15
68991,58992,?,20760 North Czech Republic Way,Racine,USA,983835,Zorita@enim.us,Kameko *Sweeney,914-884-7011,MA,89742,Y,884.2,3,18.5,Y,60,2
68992,58993,?,96968 South Slovenia Ct.,Hope,USA,942747,Cara@Maecenas.us,Perry *Sims,983-372-7904,ND,92391,N,365.1,5,102.5,N,25,19
68993,58994,?,1447 East Western Sahara Way,Bradbury,USA,252500,Jesse@eget.us,Abra *Robbins,736-182-8226,HI,53832,Y,830.9,15,34.9,Y,62,3
68994,58995,?,9524 West Italy Ln.,Torrance,USA,825249,Cedric@ridiculus.gov,Macaulay *Noel,553-509-0064,AK,22732,Y,13.1,8,85.1,Y,46,2
68995,58996,?,"95893 South Iran, Islamic Republic of Way",Roswell,USA,514523,Kylee@nostra.net,Brianna *Newman,463-631-1856,MS,16856,N,93.8,8,80.5,Y,85,14
68996,58997,?,28628 North Greece Blvd.,Clemson,USA,223008,Madaline@non.org,Kimberley *Williams,159-347-1744,AK,21753,Y,722.2,16,23,Y,9,18
68997,58998,?,36122 East Tonga Blvd.,Maywood,USA,414700,Rooney@dolor.com,Amanda *Wynn,052-808-2913,GA,82833,Y,639.2,15,109,N,48,16
68998,58999,?,1850 North Benin Ct.,Twin Falls,USA,90758,Omar@commodo.org,Ria *Holder,602-689-9099,LA,28059,N,524.6,16,92.4,Y,96,21
68999,59000,?,89123 East Andorra Ct.,Fairfax,USA,550800,Erica@dapibus.com,Sybill *Boone,125-111-2195,AZ,55172,Y,928.9,5,60.7,Y,33,12
69000,59001,?,6608 South Bangladesh Way,Starkville,USA,463588,Fay@inceptos.org,Debra *Douglas,889-535-1989,KY,4282,N,404.8,6,15.4,Y,67,9
69001,59002,?,52225 East Pass Christian Blvd.,Charleston,USA,275638,Lunea@Duis.us,Mollie *Ramos,348-275-0785,OH,78062,N,199,2,75.1,N,94,18
69002,59003,?,7557  Aruba Ln.,Salt Lake City,USA,283001,Minerva@natoque.us,Kelsey *Guerra,010-370-8833,VT,76054,Y,120.2,1,43,Y,9,4
69003,59004,?,38752 South Brazil Ave.,Sheboygan,USA,685442,Dacey@Nunc.com,Nehru *Stark,063-796-4512,WY,74965,Y,445.4,7,107.2,N,4,2
69004,59005,?,54199  Fairfield Ave.,Citrus Heights,USA,803760,Delilah@dis.us,Otto *Velez,915-620-7045,OR,92049,N,977.2,3,65.8,Y,37,11
69005,59006,?,28402 South Bethany Blvd.,Colorado Springs,USA,815229,Joy@volutpat.us,Linda *Short,569-893-6006,SD,66541,Y,616.8,10,94.9,N,74,18
69006,59007,?,67  Serbia and Montenegro St.,Latrobe,USA,295303,Quin@Vestibulum.us,Brenden *Wolf,717-459-9431,AK,99354,Y,65,14,101.3,Y,5,8
69007,59008,?,42856 East Fargo Way,Jeffersontown,USA,835653,Bert@quam.us,Quemby *Sanders,021-164-9063,IL,20529,N,514.5,10,28.5,N,18,22
69008,59009,?,48784 South Bethany St.,Woburn,USA,585357,Kasper@aliquet.org,Clio *Fitzgerald,002-297-2391,OH,17228,Y,447,14,107.8,N,74,4
69009,59010,?,28911 South Lake Charles Blvd.,Titusville,USA,840314,Leslie@diam.edu,Yuri *Manning,807-410-3520,ID,70022,Y,899,11,72.2,N,96,18
69010,59011,?,97090 East Cameroon Ave.,Springfield,USA,730473,Angela@velit.org,Illiana *Ramirez,983-594-4539,NH,21553,Y,808,7,75.9,Y,95,10
69011,59012,?,48658 West Malawi Blvd.,Santa Fe Springs,USA,934467,Lacy@mattis.com,Maia *Giles,335-573-0565,IN,69203,Y,304.2,3,87.3,Y,83,17
69012,59013,?,88298  Cameroon Way,San Mateo,USA,131217,Shad@Cum.net,Denise *Fulton,848-443-2383,NM,15165,Y,59.5,4,46.7,N,39,16
